id,title,created,description_from_url,description
556636502,Gerente de Engenharia,2017-05-25T06:21:58Z,1,"Realizar o start UP de áreas Planejamento, comercial e operacional, voltadas a obras de saneamento – abastecimento de água e esgotamento sanitário; Elaborar orçamentos, ler edital, bem como, criar tabelas e composição de preços; Fazer o planejamento técnico gerencial da área de construção de obras de saneamento (inicialmente, a intenção é expandir); Garantir a fiscalização dos projetos e obras; Definir os processos e procedimentos das áreas sob sua responsabilidade, formalizando-os, difundindo-os, mantendo-os atualizados, garantindo o cumprimento às normas e procedimentos internos; Garantir a montagem da equipe, bem como, definir, orientar e acompanhar as atividades da mesma; Produzir relatório analítico mensal de ações desenvolvidas para a Diretoria; 
            

Escolaridade mínima
                Pós-graduação Completa
            

Habilidades esperadas
                Gerenciar o processo de recrutamento e seleção de pessoas quando necessário; Conduzir negociação para fechamento e renovação de contratos com as empresas, interagindo com o Jurídico sempre que necessário; Prospectar novos negócios na área de construção; Conduzir o andamento das obras, lidando constantemente com o poder público; Fazer visitas em campo e avaliar o desenvolvimento das obras; Acompanhar o desenvolvimento de novos projetos e melhorias; Desenvolver ações preventivas voltadas à segurança do trabalho; Orientar e fiscalizar as atividades das obras para garantir o cumprimento de requisitos ambientais, de saúde e segurança ao cumprimento da legislação pertinente. Sólida experiência na área; Ter Vivência maior na área sanitarista. Informática avançada: Word, Excel, Power point, internet e Outlook. Expertise na atuação com obras via licitação e com PPP. 
            

Tipo da Vaga
                Nova posição
            

Remuneração a combinar
            



                            Quero me candidatar
                        























×
Enviar esta vaga por email












×
Acesse sua conta para prosseguir


Para prosseguir e acessar vagas e processos seletivos,
você precisa estar logado.

                                Ainda não se cadastrou? Cadastre-se agora mesmo.
Caso já tenha se cadastrado, faça seu login.
                            


Fechar














  

 © Copyright 2016 - Curriculum.com.br - Todos os direitos reservados  





















"
557084660,Estágio: Eletrônica,2017-05-25T18:02:24Z,1,"analisar circuitos eletrфnicos, acompanhar o processo de fabricaзгo e controle de qualidade de circuitos e equipamentos eletrфnicos, identificar, organizar, manusear e fixar componentes eletrфnicos, testar, aferir e revisar circuitos e equipamentos









 
                

















TOP vagas


































                                    Mais vagas:








Siga-nos:

















                © Copyright Nube - Núcleo Brasileiro de Estágios LTDA - 2017. Direitos Autorais Reservados. | 
                É proibida a reprodução do conteúdo deste site em qualquer meio de comunicação, eletrônico ou impresso, sem autorização escrita do Nube.
            


"
557117706,Gerente Engenharia Manutenção,2017-05-25T19:57:21Z,0,Gerente Engenharia Manutenção Formação: - Ensino Superior Completo em Engenharia. Experiência: Ampla e sólida experiência na área de manutenção com atuação na indústria.
557117733,Técnico Eletrônica,2017-05-25T19:57:21Z,0,Técnico Eletrônica Nova Odessa - São Paulo Responsabilidades: - Manutenção de Inversores de frequência Requisitos: - Experiência em manutenção de inversores de frequência. Salário: a combinar. Horário de trabalho: Segunda a Quinta-feira: 07:30h ás 17:30h Sexta-feira 07:30h ás 16:30h.
557117713,Eletricista Jr,2017-05-25T19:57:22Z,0,"Eletricista Jr. Descrição: - Irá prestar suporte a técnico eletricista em atendimentos. Requisitos: - Necessário ter habilitação A (moto), ensino médio completo e conhecimentos básicos em informática; - Necessário curso de NR 10 e eletricidade básica. Salário: R$ 1.300,00. Benefícios: - Periculosidade, Vale Refeição, Convênio Médico."
557117727,Eletricista Manutenção Predial,2017-05-25T19:57:22Z,0,Eletricista Manutenção Predial Zona Sul/SP. Requisitos: - Ensino Médio Completo; - Curso Técnico em: Eletrotécnica / Eletrônica; - NR 10 atualizado; - Experiência comprovada na função em carteira. Escala 5x1(Folgas na semana e 01 domingo no mês).
557117774,Eletricista,2017-05-25T19:57:23Z,0,"Eletricista Local: Ribeirão Preto/SP Requisitos: Com experiência, com formação técnica. Salário a combinar"
557117819,Auxiliar Eletricista,2017-05-25T19:57:23Z,0,Auxiliar Eletricista Requisitos: - Experiência na função; - Médio Completo e NR10 atualizado; - Disponibilidade de horário. Salário: a combinar.
557117872,Técnico Eletrônica,2017-05-25T19:57:23Z,0,"Técnico Eletrônica Sorocaba/SP. Atividades: - Atuara em empresa de aparelhos transplantáveis, será responsável por aferir os dispositivos para implante programador e analisador; - Auxiliar o médico no implante do marca-passo; - Treinamento dos médicos envolvidos no implante; - Responsável pelo envio das avaliações médicas dos implantados e também acompanhar avaliação do pós-implante e demais relatórios técnicos. Requisitos: - Possuir o curso de técnico em eletrônica completo e interesse em ingr…"
557117844,Assistente Engenharia,2017-05-25T19:57:24Z,1,"Assistente Vendas Cidade:
                        São Paulo
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Gerente Loja Cidade:
                        Campinas
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Vendedor Técnico Cidade:
                        Belo Horizonte
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Gerente Operacional Cidade:
                        São Paulo
Salário:
                        A partir de R$ 3.000,00
Nº de Vagas:
                        3
                        Vagas

 ENVIAR CURRÍCULO





                    Promotor Vendas Cidade:
                        São José dos Campos
Salário:
                        A partir de R$ 1.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Analista Indicador Cidade:
                        Campinas
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Editor Vídeo Cidade:
                        Campinas
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Encarregado Tráfego Cidade:
                        Americana
Salário:
                        A partir de R$ 3.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Farmacêutica Manipulação Cidade:
                        Campinas
Salário:
                        A partir de R$ 3.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Farmacêutico Folguista Cidade:
                        Campinas
Salário:
                        A partir de R$ 3.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Farmacêutico Responsável Cidade:
                        Campinas
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Gerente Loja Cidade:
                        Campinas
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Mecânico Manutenção Cidade:
                        Cajamar
Salário:
                        A partir de R$ 3.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Técnico Segurança Trabalho Cidade:
                        Campinas
Salário:
                        A partir de R$ 3.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Assistente Administrativa Cidade:
                        Campinas
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Assistente Administrativo Cidade:
                        Campinas
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Assistente Logística Cidade:
                        Campinas
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Auxiliar Departamento Pessoal Cidade:
                        Campinas
Salário:
                        A partir de R$ 2.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Gerente Cafeteria Cidade:
                        Campinas
Salário:
                        A partir de R$ 3.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO





                    Técnico Segurança Trabalho Cidade:
                        Americana
Salário:
                        A partir de R$ 3.000,00
Nº de Vagas:
                        1
                        Vaga

 ENVIAR CURRÍCULO







                    Agente Negócios
                Cidade:
                    São Paulo
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Analista MIS II
                Cidade:
                    Rio de Janeiro
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Analista Programação Serviço
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Assistente Vendas
                Cidade:
                    São Paulo
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Gerente Loja
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Vendedor Técnico
                Cidade:
                    Belo Horizonte
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Gerente Operacional
                Cidade:
                    São Paulo
Salário:
                    A partir de R$ 3.000,00
Nº de Vagas:
                    3
                    Vagas
                

ENVIAR CURRÍCULO 




                    Promotor Vendas
                Cidade:
                    São José dos Campos
Salário:
                    A partir de R$ 1.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Analista Indicador
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Editor Vídeo
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Encarregado Tráfego
                Cidade:
                    Americana
Salário:
                    A partir de R$ 3.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Farmacêutica Manipulação
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 3.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Farmacêutico Folguista
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 3.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Farmacêutico Responsável
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Gerente Loja
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Mecânico Manutenção
                Cidade:
                    Cajamar
Salário:
                    A partir de R$ 3.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Técnico Segurança Trabalho
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 3.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Assistente Administrativa
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Assistente Administrativo
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Assistente Logística
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Auxiliar Departamento Pessoal
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 2.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Gerente Cafeteria
                Cidade:
                    Campinas
Salário:
                    A partir de R$ 3.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




                    Técnico Segurança Trabalho
                Cidade:
                    Americana
Salário:
                    A partir de R$ 3.000,00
Nº de Vagas:
                    1
                    Vaga
                

ENVIAR CURRÍCULO 




Ainda não se Cadastrou?
            Não perca mais tempo!
Cadastre seu currículo!



                Tipo de Currículo:

Profissional
Estagiário
Operacional
PCD
 

                    Nome:



                E-mail:



                Celular:




                Estado/ Cidade:




Selecione...
 

                    Área:

Administrativa
Agronômia / Agropecuária
Alimentícia / Restaurante
Arquitetura / Urbanismo
Arquivologia
Artes
Artes Gráficas
Assistência Técnica
Audiovisual
Auditoria
Automação Industrial
Automotivo
Bancária
Beleza / Estética
Biblioteconomia
Biologia / Biotecnologia
Biomedicina
Call Center / Tele
Comercial / Vendas
Comércio Exterior
Compras
Comunicação
Conservação / Limpeza
Construção Civil / Obras
Decoração / Design
Desenho Industrial
Educação / Ensino / Línguas
Educação Física / Esportes
Elétrica / Eletrônica
Enfermagem
Engenharia
Engenharia de Materiais
Farmacêutica
Financeira
Fisioterapia
Fonoaudiologia
Gastronomia
Hotelaria / Turismo
Industrial
Informática / TI
Internet / Web Design
Jornalismo
Jurídica
Logística / Transportes
Manutenção
Marketing
Mecânica
Médica / Hospitalar
Meio Ambiente
Moda
Nutrição
Odontologia
Outras
Pessoas com Deficiência
Produção
Psicologia
Publicidade / Propaganda
Qualidade
Química
Recursos Humanos
Relações Públicas
Segurança do Trabalho
Segurança e Portaria
Serviço Social
Serviços Gerais
Tecnólogos
Telecomunicações
Terapia Ocupacional
Têxtil
Trainee
Veterinária
Zootecnia







































































                                            Tipo de Currículo:



Profissional
Estagiário
Operacional
PCD






                                            Nome:








                                            E-mail:








                                            Celular:









                                            Estado/ Cidade:






Selecione...






                                            Área:



Administrativa
Agronômia / Agropecuária
Alimentícia / Restaurante
Arquitetura / Urbanismo
Arquivologia
Artes
Artes Gráficas
Assistência Técnica
Audiovisual
Auditoria
Automação Industrial
Automotivo
Bancária
Beleza / Estética
Biblioteconomia
Biologia / Biotecnologia
Biomedicina
Call Center / Tele
Comercial / Vendas
Comércio Exterior
Compras
Comunicação
Conservação / Limpeza
Construção Civil / Obras
Decoração / Design
Desenho Industrial
Educação / Ensino / Línguas
Educação Física / Esportes
Elétrica / Eletrônica
Enfermagem
Engenharia
Engenharia de Materiais
Farmacêutica
Financeira
Fisioterapia
Fonoaudiologia
Gastronomia
Hotelaria / Turismo
Industrial
Informática / TI
Internet / Web Design
Jornalismo
Jurídica
Logística / Transportes
Manutenção
Marketing
Mecânica
Médica / Hospitalar
Meio Ambiente
Moda
Nutrição
Odontologia
Outras
Pessoas com Deficiência
Produção
Psicologia
Publicidade / Propaganda
Qualidade
Química
Recursos Humanos
Relações Públicas
Segurança do Trabalho
Segurança e Portaria
Serviço Social
Serviços Gerais
Tecnólogos
Telecomunicações
Terapia Ocupacional
Têxtil
Trainee
Veterinária
Zootecnia





                                         
                                    















                                2.950 oportunidades de emprego inseridas
                            na última semana!










Vagas mais buscadas

























Empresas que estão no Balcão de Empregos.com 











































































































































Centenas de vagas anunciadas diariamente para você enviar seu currículo;
Seu currículo em exposição 24 horas por dia para
                    45.112
                    empresas;
Aqui você mantém seu currículo e histórico profissional sempre atualizado.




Busca inteligente de Currículos por: perfil, cidade, formação, qualificação, etc;
Anúncio de Vagas Totalmente GRATUITO com confidencialidade e sigilo;

                    45.112
                    Empresas e Agências de RH Cadastradas no Balcão de Empregos;
Cadastre sua Empresa para Buscar Currículos e Anunciar Vagas Gratuitamente!







Depoimentos


    Com certeza essa foi a melhor opção que podia ter feito. Através do site consegui a melhor colocação de trabalho da minha vida. Só tenho a agradecer e posso afirmar...
    
    
    

        Daniel Cristiano Dotta Vallim

    Agradeço ao Balcão de Empregos. Me cadastrei e 30 dias depois, consegui um emprego que superou minhas expectativas. Foi um investimento que valeu muito a pena....
    
    
    

        Ana Cistina de Souza

    Através do site do Balcão de Empregos tive a oportunidade de conseguir várias entrevistas, sendo que em pouco tempo consegui um novo Emprego. Parabéns a toda Equipe...
    
    
    

        André M. Santos

    Sou grato ao Balcão de Empregos, pois consegui meu Emprego através do mesmo e pelo trabalho sério e profissional do mesmo.
    
    
    

        Carlos A. Mattos

    Utilizo o Balcão de Empregos para me recolocar no mercado de trabalho desde 2012 e sempre tenho sucesso.
Hoje , novamente, trabalho em uma empresa que me contratou...
    
    
    

        Rovilso de Campos Junior

    Em apenas uma semana fui chamado duas vezes para entrevista e menos de um mês já estava contratado. O trabalho do Balcão de Empregos realmente é muito eficiente...
    
    
    

        Roberto M. Lauro

    Gostaria de parabenizar o Balcão de Empregos, pois em menos de 15 dias já consegui arrumar uma boa colocação no mercado de trabalho por intermédio de Vocês. Muito...
    
    
    

        José Luís Rodrigues da Costa

    Eu gostaria de agradecer a equipe do Balcão de Empregos, por ser uma empresa séria e mais uma vez fui recolocado no mercado de trabalho por esta competente empresa,...
    
    
    

        Robson Dobzinski Marques

    Venho através desta agradecer a colaboração e a atenção de  todos os funcionários do balcão de empregos referente a atenção dada a minha pessoa.
 
Comunico que...
    
    
    

        Antonio Carlos Meireles da Silva

    Este  é só um e-mail, para elogiar o ótimo trabalho da equipe Balção de Empregos de Limeira. Quero deixar registrado que sempre fui muito bem atendido e até superando...
    
    
    

        Gustavo Leme


















Para Candidatos













Para Empresas












Franquia








Serviços









Institucional































            Copyright ©
            2017
            Balcão de Empregos.com. Todos os direitos reservados
        




"
