pressure	10.968757915872196	-3580.017568052862
swindon	4.151143114664123	2712.3912075669427
cloud	5.392204053087546	-2494.513107970461
gather	4.977204034471573	NaN
extend	4.774776199599099	-1111.0096122831417
notice	5.255579693099573	1587.3455386933329
failure	3.719005928844993	5.551262626262626
installation	21.780880727497006	-892.9554085620262
oem	8.657232131367737	-380.33012094115037
install	7.649516101016337	-1477.6028170359054
prototype	5.323270769057057	-45.56466458378223
mechanical	4.978197180741087	-2380.7583645929235
reliability	11.726579676614062	-5457.5891788766785
hvac	6.919547681262964	234.94891636141637
modification	8.822925951778515	-599.1053671818378
gear	5.8613470391388205	-872.2236001743354
certification	9.921431597054724	-332.7403518050577
assembly	6.440804746847462	-1835.196370051517
assistance	8.441371570355779	-520.4989564357211
amp	9.736982587039044	-870.2953609299199
sub	0.7175562243320428	-3042.3115525814055
upgrade	4.192954866841713	-1551.5115134865136
machinery	16.15251113887846	636.5068940863058
metal	5.358209697036013	-299.66193928620396
manual	10.293467523221333	-851.6992045536163
plastic	10.466957578586833	2134.3205564043797
counter	1.710322872180484	-974.9742314874667
keywords	0.7732319722134839	-3378.6375753331636
environmental	16.070544494585917	-717.6559257735728
configuration	5.623688071978602	-881.551553103759
fault	16.411773458636194	-586.8657480591304
replacement	11.49992112303405	-2035.2012253269606
cable	9.282694754096958	-378.94754085783495
capture	9.648846734776054	-1153.1862979340922
repair	18.33803217558214	714.0642727370669
sc	1.5016457787080562	838.3154002859885
diagnostic	10.186317901528039	-2852.995742982508
renewable	0.5204489186421348	-685.8571577931872
estimate	0.48144753306457133	-6100.71829004329
contractual	0.7054149339526568	-5172.25213985361
kit	1.1227598770044587	3609.248689627366
laboratory	2.9808048752847682	-608.8613984055161
instal	5.7831131629283625	-1203.7923969004853
labour	5.016246666585623	28020.94392388657
accordance	11.705108350541758	-3229.496285658786
npi	0.7352825089215749	-75.41985114558645
solder	5.666363483696397	-2487.2183828426478
wire	5.803577901201177	-1902.6535770601947
rectification	0.8047886108974964	NaN
tester	2.020148819091986	-551.0369050067579
water	22.590138100707186	9520.280168116198
parameter	1.9229866643780902	-1360.5529887596065
electro	1.4305718189624983	-402.27617611147025
sigma	8.18309144386932	-1401.037852833441
schematic	7.4228736891191325	-839.5123839395899
grid	5.8317339311226135	-175.24287844508433
meter	13.035054235777235	-1323.0879321658736
hnd	8.786375266442466	NaN
modify	4.7223858971401	-743.304347368318
reduction	0.4173505708219878	-4069.802414660503
