чужой	0.5690617141926761	-1592.6063213747038
код	0.5409368241646639	971.5676323676323
опыт_работа	1.611178481553627	NaN
график_работа	1.8708074903219445	-1731.9907342657343
алгоритм	0.015987207955518556	-78.0216611819553
sql	7.9446751456378415	-20.98081232492997
устранение	1.19277697422433	-9.989130314130307
пользовательский	0.04950234128395081	-6.931257957728546
программист	2.1792562220270533	-11.462896825396825
хотеть	5.36083622067042	637.5772435897436
html	2.01674182652994	-222.2851201086495
web	1.461001899385284	-55.668635531135536
css	1.7305259044615697	-496.689953428924
гибкий	2.9130480089966735	-554.7806041997219
инженер	0.44124376106202057	600.1411956507545
продажа	0.2628413640038736	-162.79164087546442
писать	6.268948145032334	-4819.031034080299
