server	9.788545176595711	-1269.4475590585885
asp	7.484946140723519	-127.12888337153043
softwaretests	0.15593806894239748	-63.904448982390164
apps	4.025790809726232	-442.8634851259851
code	3.466656108020059	-1274.9247568607864
coaching	5.680719131055962	-1214.5337089381208
transformation	12.263144488719519	-964.5540701128937
customer	3.109996544913548	2399.0270308123245
commerce	5.329030927941551	-279.3190459050753
gründung	2.0610426984978822	-1329.5956019470725
ios	4.496080230648131	38.03134830855413
plattformen	2.2986800897299773	2084.9022983552395
itil	6.901721867037548	-737.98255584285
neuest	0.34096122262950956	-467.3392102995044
schreiben	3.6121518956963214	-4037.2260558069383
gesund	0.5472547567881278	-3572.0762551174316
empfehlen	2.326247099853738	-3560.910394589071
developer	0.8293993726115829	288.42908202908205
stack	0.09901605335626584	302.05254696284106
reports	2.2427618674401835	-28.07367901706138
auslastung	5.251810192501448	-1455.5710322357381
banking	10.029314694790738	350.79495528980823
unbefristete	10.51759764846733	1689.5181695755227
kampagnen	6.435089000654305	1833.468616187734
geeignet	2.5053778818913077	-2600.5461457659985
db	1.3243267379732409	2199.774479931833
zielgerichtet	4.493536874578428	-2051.732086296057
pr	20.25101471850607	-1355.8155555229084
plattform	3.113491986503881	1.9476626314861676
bringst	2.5973535493782585	5457.248123690036
webseiten	10.92849030319146	-387.14690260719675
softwarelösungen	7.5789771962397126	26.640302018243204
systemadministrator	3.5874536263053045	-1177.1503028833913
segment	0.0792243739558316	-1152.9925983330395
student	2.2355684175348607	-3414.0093470255233
analytics	3.6083346633439746	-3309.1913643545995
linux	24.378299433425763	-149.528055359673
medien	4.398368772061451	-346.8994707090295
telekommunikation	16.05811322017761	-92.97624524168641
webanwendungen	5.1459807556800605	-22.342611147022907
feelgood	10.249096660478415	-3736.3415390981563
lust	13.098743244244414	-2058.758624218918
funktionen	6.256710397185369	-4364.020639083139
industries	1.416917885729081	-4742.68338769074
hast	20.990184936169257	-639.597680424151
unbedingt	1.8240452609348772	-3364.331707753031
inhalte	3.6333335325365965	-2538.2778434800493
servern	2.676541603057405	NaN
anwender	1.823671578211247	-747.637332112332
karrierelevel	0.7718294193279625	-4369.7311211664155
globale	0.9687956242519462	-428.13955268587625
css3	7.21823552282272	-906.5434918023153
webentwickler	7.506169992820407	-4191.944881344146
inbetriebnahme	8.008597642390605	-2907.9803546943253
einstellungen	0.06362403794799576	-1073.0227622867328
desk	0.1171980318957786	NaN
veröffentlichen	1.6000728004791718	NaN
softwarekomponenten	4.42813455845873	-84.4580899492664
finanz	1.7619450525151592	480.78815212565223
kolleginnen	5.300824701057291	963.6629001717237
objektorientierten	4.356059865964102	261.0566232786821
genauso	4.616105417117936	-875.3098144502558
softwareentwickler	6.4598784795094035	-113.88648810339987
finanzen	16.22153765194051	NaN
cookie	1.593586199063619	NaN
systemhaus	4.2631817697747465	-285.2555937526526
android	3.0909809208058334	-1669.5239288489288
realisieren	3.236418300074691	-95.40415915783564
tage	4.176622891955333	13797.925715705864
kaffee	9.454219770137168	-4052.680000718236
registrieren	11.177234978689498	402.5817209751033
prototypen	7.122931247523315	-240.50680553107026
administration	4.085491808424127	-201.49834479246243
basierten	1.76781573131845	NaN
mathematik	8.612079200788724	-1617.0872684505039
shop	6.637115303016696	-64.9382411705941
passende	6.073390338867142	-4429.345868020868
grafik	3.6795826531950304	-830.042094343565
ggf	12.186906997048393	NaN
git	9.042586302794827	-151.47123293373284
agilen	3.8904311666693214	2948.5493451809634
softwareentwicklung	1.2778980086940308	NaN
programmierung	7.583286160737632	-220.21993823170294
tagen	0.8822666329273865	333.63491704374053
backend	7.916943671030953	-7094.005794205794
ecommerce	8.939776762934478	359.3724261033085
entwurf	0.4684434963633386	NaN
gehaltsbenchmark	0.7438971443250706	-268.26145390557156
google	3.635779176536701	-1242.8823801198803
order	4.023818911521193	205.33081469184407
kundenprojekte	3.7587842216891083	NaN
schlaßen	1.6279023340883487	NaN
informatiker	20.77191103008145	NaN
geschäftsprozesse	9.857972879793284	-1122.5884316663728
architekten	0.4850128358473782	-562.0913557847382
oracle	9.023765539030853	-379.78903661697774
api	2.716888994537296	NaN
help	12.578322433436472	110.58229964479966
reibungslosen	4.321266617325481	-790.5522992530346
milliarden	11.721715017576248	-2204.0053104575163
nr	6.587619379739941	-2355.320451688834
entwickelst	9.058280177365038	-1687.4714211442151
customizing	0.6726318388189299	523.4929149282091
architect	0.6217477560504374	-265.34949805096863
hessen	4.700706561260176	2393.0279859846037
front	11.552405235296163	-1611.617115074468
administrator	4.955209843123976	-723.0533113944879
wartung	0.3003369152152189	-236.17969775322717
architekturen	4.594746005631006	-78.82772872552285
geprüfte	0.7842217056479681	463.6399540002481
außergewöhnlich	8.70630113527034	-6708.374087677029
passwort	5.780371674945423	-1807.0595891037067
wählen	19.021713869361598	-1337.0590972752739
projektmanager	15.417841152873532	-582.9905201008143
windows	7.183237792212813	-2400.660254451431
goen	10.007214690441923	-418.1960219519043
startup	7.9744583608643005	-3580.6629757497403
richtung	2.87864742210591	12977.067211954713
java	4.575248319097534	-497.12332112332115
folge	10.488887965712191	-4329.628957480429
softwarearchitektur	3.9833524694836377	497.71246106834343
volltextsuche	13.695531345208792	-59.212610428786896
aussagekräftigen	9.695075756824913	-495.145379212291
area	6.710087690976849	836.7171536796536
care	6.653141915800322	-4040.420790484026
enterprise	7.956501210117196	-660.2347248339895
bootstrap	2.3145104847252256	-4395.469967940557
teamleiter	8.580623866685507	-2662.234632442721
master	11.99962973858014	1257.1534126004715
technologisch	3.7286533481327027	-306.7120632635339
