Words in 2016: 424
Words in 2017: 5334
Common words: 228
coletiva	-49.271933732256926
vindos	-46.713798459702225
útil	-44.38232435058657
sumir	-43.99475391292635
somar	-43.99475391292635
tdd	-43.784106298333796
freqüência	-43.37468889699674
trazer	-43.37468889699674
insurance	-43.12190038074297
portuguese	-43.12190038074297
algo	-42.776470844743955
card	-42.55339487117175
already	-42.55339487117175
lives	-42.55339487117175
mvp	-42.55339487117175
every	-41.68054133898837
independent	-41.68054133898837
competitive	-41.68054133898837
some	-41.68054133898837
stock	-41.68054133898837
salary	-41.68054133898837
earn	-41.68054133898837
fun	-41.68054133898837
ll	-41.68054133898837
better	-40.672905885398535
aws	-39.48112609704373
mind	-39.48112609704373
scalability	-39.48112609704373
telecomunicações	-38.66401708009922
spring	-38.022505520111444
provas	-36.19339918064935
parâmetro	-36.19339918064935
exercer	-36.19339918064935
aprendizado	-35.595181128396575
fluent	-35.508357353031116
google	-34.9502885662432
iniciativo	-34.262018165812336
first	-33.91212772220556
if	-33.6626566138539
brazilian	-33.49161616905115
optimization	-33.41718662211008
architectures	-33.223857321774695
apply	-33.223857321774695
ex	-32.94060811153858
endless	-32.82069441278216
significant	-32.82069441278216
uses	-32.32307097728853
self	-31.975827580355475
apis	-31.9187292798659
paced	-31.690720088917143
solve	-31.690720088917143
carry	-31.690720088917143
três	-31.66250982958906
value	-31.378156582597466
app	-31.378156582597466
might	-31.378156582597466
decisions	-31.25766686198075
milhão	-31.064291777336276
kaizen	-30.97441765174464
their	-30.854503952988214
ágil	-30.37619959949186
school	-30.238825099940374
designers	-30.07896612856096
but	-30.071755943851414
existing	-29.789099837680435
get	-29.681875830858562
aprovar	-29.505850627444328
rest	-29.458528476070928
permitir	-29.310795484184087
motivo	-28.89017177439649
matérias	-28.89017177439649
jovem	-28.779197857542595
may	-28.587065363597628
opportunity	-28.154633188039522
g	-28.000792862502944
impact	-27.958897122226343
lot	-27.958897122226343
modern	-27.869471731153897
core	-27.869471731153897
multifuncional	-27.82476765908871
detalhar	-27.82476765908871
them	-27.638917816524934
these	-27.638917816524934
ppr	-27.414452476983477
hard	-27.41071317368895
arar	-27.17265293336997
morar	-26.923981314602546
plantar	-26.923981314602546
ensaios	-26.8502484903771
algorithms	-26.738837173312003
make	-26.647438730953066
learn	-26.560419536465766
aprender	-26.298555279804052
most	-26.296584841968645
métodos	-26.16114549152815
desse	-26.053007170758008
startup	-25.922600353357225
atual	-25.845157184158538
demonstrativo	-25.45541429030223
parts	-25.22068105295155
faixa	-24.754235729566386
pressão	-24.588353316337916
scrum	-24.546335757227354
senai	-24.36636007258834
also	-24.208278469682778
english	-24.153430255864702
nesse	-24.01539447616161
aproveitamento	-24.01539447616161
cutting	-23.775081757012675
components	-23.43833457439241
pesquisar	-23.41868915989584
ppap	-23.37488098701647
projetar	-23.255357949156345
ruby	-22.999244707237107
options	-22.865968581255142
molde	-22.694233889078493
over	-22.488451760914057
start	-22.237535901166435
elétricos	-22.2106569099491
pdca	-22.195078056596273
programming	-22.051934186857128
order	-21.911805056791472
montador	-21.8104430612683
security	-21.769158732372592
ltcat	-21.708326310455245
meetings	-21.691252653219475
capaz	-21.446149466717596
forte	-21.35026201395867
característico	-21.292138744544644
need	-21.2347805970965
causar	-21.14222912699713
apqp	-21.10478188091998
learning	-20.673097975418262
necessary	-20.442485944938944
tecnologias	-20.373941386590456
personalizar	-20.26696726870064
legal	-20.112914259414516
passagem	-19.998752679694064
java	-19.978567569034393
language	-19.962555144883332
scheduling	-19.946554958881023
python	-19.916302028030465
written	-19.882869344677705
engenharias	-19.877938676832763
like	-19.85844382389202
masp	-19.81041274401661
modificação	-19.625497388701312
developer	-19.308501417863894
primo	-19.27108017997876
edge	-19.23635903405512
specific	-19.146939395559734
demandas	-19.05688412213846
colaborar	-19.024886877729177
we	-18.92097432939509
investigar	-18.761894901060092
ppra	-18.73742238412584
competência	-18.58965555601294
how	-18.542073645305294
following	-18.219343029100443
understand	-18.142366775690665
best	-18.130596336669623
estudar	-18.075187802327733
background	-18.023249434530765
