Words in 2016: 166
Words in 2017: 2287
Common words: 68
производительность	-38.86797134251639
санитарный	-37.13940855579721
отвод	-35.675910612100026
типизация	-35.675910612100026
черный	-34.88096573903992
принципиальный	-34.84943582175567
отечественный	-33.4687328804666
сверка	-33.028856129949865
технико	-33.028856129949865
приемочный	-32.87786463920179
текстовой	-31.549436779751165
подсистема	-31.549436779751165
отк	-31.432825764741686
радиоэлектронный	-31.432825764741686
перевооружение	-30.615023677818666
дмитровский	-30.499207851082605
покровский	-27.4229629474023
сто	-27.4229629474023
полуфабрикат	-26.726655018086017
комсомольский	-25.320789538669406
отгрузка	-24.931367694424104
печатный	-24.892519480261623
гигиенический	-24.42823668813166
вентиляция	-23.29648911505344
ао	-23.055223193680884
гост	-22.665070739524197
ппр	-22.418221748106248
см	-22.329214286604063
асу	-21.541987830880814
ворота	-21.08130151966436
экспертиза	-18.78868968159243
смр	-18.549496917433856
элемент	-18.354291750983677
чистота	-17.86896192659074
входной	-17.854795119241476
импортный	-17.39857396334285
наладчик	-17.01946957617868
станок	-16.174127717553787
пояснительный	-16.06428484985636
измерительный	-15.964087371344984
сырье	-15.358628864446198
стадия	-15.003236564378692
прибор	-13.741476621318633
чтение	-12.736346249217242
ескд	-9.903648075484366
выпускать	-9.687417730578048
сборка	-9.253881445213317
наладка	-8.762274364554521
электрический	-8.533791087520097
изготовление	-6.941851489574489
узел	-6.697834449879102
конструкторский	-6.476841557612483
монтажный	-4.288975246903399
гражданин	-4.248292545812666
технолог	-4.1876986293418526
проектирование	-3.9261804180515187
монтаж	-3.643985930227161
конструкция	-3.5843466396100974
общежитие	-3.478160740202159
пто	-3.107985221102252
добавлять_комментарий	-2.331531349757005
эксплуатация	-1.6866858853388074
испытание	-1.3102239959047877
инженер	-0.8412947548417777
место_работа	-0.44713525024420275
чертеж	0.07112589019152793
ремонт	0.9541084113055023
опыт_работа	1.6751241395860763
