Words in 2016: 59
Words in 2017: 8912
Common words: 33
1500р	-58.03043408984174
стипендия	-56.97831680050162
народный	-56.63120750265817
накладный	-51.112081523535956
сидеть	-51.112081523535956
факт	-43.5304005577775
вес	-43.33866798693187
кг	-41.24742975976968
наблюдение	-32.93434971868022
пост	-32.32051969648754
стоять	-27.60959916666845
двое	-27.48829894944613
вестись	-26.912365957485264
анкета	-23.59036619908299
мужчина	-22.86469014685843
ротация	-22.3471942966314
разряд	-21.50649054509817
конечный	-20.240820116567964
охранник	-19.882607746727096
охранный	-19.264249493432395
изучение	-19.255341348727804
форменный	-18.429289322056864
совместно	-17.450027056652935
потребитель	-14.009715707644403
выкладка	-13.032440754025199
лицензия	-12.145065631550203
подработка	-3.202613248205995
открытие	-2.566737731711589
адаптация	-2.4191867007242713
гибкий	-2.0167395737797036
посмотреть	-1.6448173951384506
ключевой	-1.2673153127789032
продажа	2.612731807620562
