Words in 2016: 45
Words in 2017: 17079
Common words: 28
шадринск	-71.61877660943338
спа	-70.47214962021799
cal	-67.09217488077167
ноябрьск	-66.33853195689072
подписной	-63.541295265615254
коммерчески	-62.67026382578306
автосервис	-59.066947326340426
ювелирный	-47.40970614894519
застройщик	-45.94977691986555
нижневартовск	-43.77041066047144
автосалон	-42.62329648256139
скрытый	-41.22921150583453
жизнедеятельность	-41.21262985813452
соглашение	-40.39904631155511
парфюмерия	-39.51050599098485
обувь	-34.83014511701692
разнообразный	-29.177347271869664
будни	-19.421766324682576
косметика	-18.290163660563124
ноль	-18.254982773757472
визит	-15.537793400557497
обычный	-15.441987909313577
тайный	-12.481260129467207
анкета	-11.269354402536711
фотография	-8.026504289229052
посмотреть	-1.987663429378423
net	-1.307197686626079
пол	4.20051199300201
