2014	72
2014-7-0	16
2014-7-9	3
2014-7-12	3
2014-7-17	2
2014-7-25	1
2014-7-26	5
2014-7-31	2
2014-8-0	27
2014-8-1	2
2014-8-7	1
2014-8-8	9
2014-8-14	8
2014-8-16	2
2014-8-21	2
2014-8-27	2
2014-8-30	1
2014-9-0	6
2014-9-6	2
2014-9-11	2
2014-9-19	2
2014-10-0	16
2014-10-5	1
2014-10-11	2
2014-10-15	2
2014-10-18	1
2014-10-21	2
2014-10-23	1
2014-10-26	3
2014-10-29	3
2014-10-31	1
2014-11-0	1
2014-11-4	1
2014-12-0	6
2014-12-14	1
2014-12-18	1
2014-12-20	1
2014-12-24	2
2014-12-31	1
2015	43
2015-1-0	3
2015-1-13	1
2015-1-27	1
2015-1-29	1
2015-2-0	7
2015-2-13	7
2015-3-0	5
2015-3-3	1
2015-3-10	1
2015-3-19	1
2015-3-21	1
2015-3-28	1
2015-4-0	5
2015-4-7	1
2015-4-16	1
2015-4-23	2
2015-4-30	1
2015-5-0	2
2015-5-23	2
2015-6-0	1
2015-6-3	1
2015-7-0	6
2015-7-19	2
2015-7-25	3
2015-7-31	1
2015-8-0	3
2015-8-6	1
2015-8-13	1
2015-8-21	1
2015-9-0	3
2015-9-2	1
2015-9-21	2
2015-10-0	4
2015-10-26	1
2015-10-30	1
2015-10-31	2
2015-11-0	2
2015-11-26	1
2015-11-27	1
2015-12-0	2
2015-12-4	1
2015-12-17	1
2016	869
2016-1-0	7
2016-1-14	1
2016-1-21	1
2016-1-23	2
2016-1-26	2
2016-1-29	1
2016-2-0	7
2016-2-3	1
2016-2-5	2
2016-2-6	1
2016-2-24	3
2016-4-0	2
2016-4-4	1
2016-4-13	1
2016-5-0	7
2016-5-6	2
2016-5-11	2
2016-5-23	3
2016-6-0	399
2016-6-2	9
2016-6-3	21
2016-6-4	19
2016-6-5	7
2016-6-6	2
2016-6-7	20
2016-6-8	1
2016-6-9	67
2016-6-10	67
2016-6-11	12
2016-6-12	12
2016-6-13	22
2016-6-14	32
2016-6-15	7
2016-6-16	5
2016-6-17	2
2016-6-19	9
