2016	6
2016-7-0	2
2016-7-14	1
2016-7-18	1
2016-8-0	2
2016-8-24	1
2016-8-29	1
2016-11-0	1
2016-11-9	1
2017	264
2017-1-0	30
2017-1-6	1
2017-1-10	5
2017-1-11	2
2017-1-13	2
2017-1-18	1
2017-1-20	3
2017-1-24	4
2017-1-25	3
2017-1-26	1
2017-1-27	4
2017-1-28	2
2017-2-0	41
2017-2-1	2
2017-2-2	1
2017-2-3	2
2017-2-5	1
2017-2-6	1
2017-2-7	4
2017-2-8	2
2017-2-10	1
2017-2-13	1
2017-2-14	2
2017-2-15	6
2017-2-16	1
2017-2-17	6
2017-2-18	4
2017-2-20	1
2017-2-21	1
2017-2-22	1
2017-2-25	1
2017-2-28	3
2017-3-0	30
2017-3-1	2
2017-3-2	1
2017-3-4	4
2017-3-6	2
2017-3-7	2
2017-3-10	1
2017-3-13	1
2017-3-14	1
2017-3-15	5
2017-3-16	1
2017-3-17	3
2017-3-18	3
2017-3-19	2
2017-3-21	1
2017-3-24	1
2017-4-0	9
2017-4-5	1
2017-4-14	1
2017-4-19	1
2017-4-21	1
2017-4-25	4
2017-4-26	1
2017-5-0	72
2017-5-3	1
2017-5-4	1
2017-5-5	1
2017-5-9	1
2017-5-10	1
2017-5-11	7
2017-5-12	2
2017-5-13	4
2017-5-15	1
2017-5-16	1
2017-5-17	3
2017-5-19	5
2017-5-20	4
2017-5-22	1
2017-5-23	3
2017-5-24	6
2017-5-25	3
2017-5-26	8
2017-5-27	4
2017-5-29	3
2017-5-30	5
2017-6-0	82
2017-6-1	10
2017-6-2	4
2017-6-3	4
2017-6-4	4
2017-6-6	3
2017-6-7	5
2017-6-8	7
2017-6-9	5
2017-6-10	8
2017-6-11	3
2017-6-12	1
2017-6-13	8
2017-6-14	1
2017-6-15	14
2017-6-16	5
