2015	7
2015-1-0	3
2015-1-30	3
2015-7-0	1
2015-7-30	1
2015-10-0	3
2015-10-3	2
2015-10-14	1
2016	15
2016-3-0	1
2016-3-11	1
2016-4-0	2
2016-4-15	2
2016-6-0	1
2016-6-7	1
2016-7-0	3
2016-7-2	1
2016-7-26	2
2016-8-0	2
2016-8-11	1
2016-8-19	1
2016-9-0	2
2016-9-13	1
2016-9-14	1
2016-10-0	1
2016-10-18	1
2016-11-0	1
2016-11-5	1
2017	4857
2017-1-0	131
2017-1-1	1
2017-1-3	1
2017-1-6	1
2017-1-8	1
2017-1-9	1
2017-1-11	1
2017-1-14	1
2017-1-19	22
2017-1-20	7
2017-1-21	1
2017-1-22	21
2017-1-24	12
2017-1-25	13
2017-1-26	12
2017-1-27	10
2017-1-28	2
2017-1-29	12
2017-2-0	232
2017-2-1	19
2017-2-2	1
2017-2-3	8
2017-2-4	6
2017-2-5	11
2017-2-6	6
2017-2-7	1
2017-2-8	10
2017-2-9	12
2017-2-10	7
2017-2-11	9
2017-2-12	9
2017-2-13	5
2017-2-15	9
2017-2-16	13
2017-2-17	10
2017-2-18	4
2017-2-19	13
2017-2-20	9
2017-2-21	10
2017-2-22	4
2017-2-23	6
2017-2-24	9
2017-2-25	13
2017-2-26	8
2017-2-27	11
2017-2-28	9
2017-3-0	490
2017-3-2	4
2017-3-3	7
2017-3-4	8
2017-3-5	22
2017-3-7	18
2017-3-8	11
2017-3-9	11
2017-3-10	4
2017-3-11	8
2017-3-12	8
2017-3-14	11
2017-3-15	18
2017-3-16	16
2017-3-17	25
2017-3-18	24
2017-3-19	23
2017-3-20	2
2017-3-21	18
2017-3-22	24
2017-3-23	16
2017-3-24	31
2017-3-25	33
2017-3-26	11
2017-3-27	9
2017-3-28	19
2017-3-29	37
2017-3-30	30
2017-4-0	769
2017-4-1	19
2017-4-2	16
2017-4-3	16
2017-4-4	28
2017-4-5	28
2017-4-6	35
2017-4-7	23
2017-4-8	13
2017-4-9	8
2017-4-10	52
2017-4-11	4
2017-4-12	49
2017-4-13	21
2017-4-14	13
2017-4-15	44
2017-4-16	12
2017-4-17	1
2017-4-18	33
2017-4-19	22
2017-4-20	25
2017-4-21	40
2017-4-22	21
2017-4-23	25
2017-4-24	7
2017-4-25	28
2017-4-26	39
2017-4-27	26
2017-4-28	31
2017-4-29	66
2017-4-30	24
2017-5-0	1902
2017-5-1	18
2017-5-2	3
2017-5-3	59
2017-5-4	35
2017-5-5	36
2017-5-6	27
2017-5-7	46
2017-5-8	1
2017-5-9	47
2017-5-10	76
2017-5-11	7
2017-5-12	114
2017-5-13	71
2017-5-14	38
2017-5-15	3
2017-5-16	37
2017-5-17	64
2017-5-18	67
2017-5-19	67
2017-5-20	38
2017-5-21	37
2017-5-22	44
2017-5-23	146
2017-5-24	98
2017-5-25	112
2017-5-26	129
2017-5-27	163
2017-5-28	37
2017-5-29	45
2017-5-30	101
2017-6-0	1333
2017-6-1	100
2017-6-2	58
2017-6-3	84
2017-6-4	34
2017-6-5	32
2017-6-6	65
2017-6-7	105
2017-6-8	171
2017-6-9	71
2017-6-10	203
2017-6-11	26
2017-6-12	21
2017-6-13	186
2017-6-14	177
